"","agrp","rsex","ethnicgrpr","sexidr","rnssecgp_6","adj_imd_quintile","rwcasual","snnolov","snpres","snold","snsexdrv","snmedia","snearly","attconservative","dage1ch","disabil2","depscr","religimp","relstatr","total_wt"
"2423",1,2,1,1,5,2,3,2,1,8,4,2,1,NA,-1,1,0,4,7,0.372193131928296
"2424",1,1,1,1,8,2,2,2,2,3,2,2,2,0.0693171260849371,-1,1,-1,3,7,0.395078813547204
"2425",6,2,1,1,5,2,1,3,4,2,4,1,1,0.672836101275968,-1,2,0,3,1,1.28192591362882
"2426",1,1,1,1,5,2,3,1,1,3,3,3,3,-1.09868374301897,-1,1,0,3,7,0.400848511205746
"2427",3,1,1,1,1,2,3,1,2,4,3,3,3,-1.52945364185752,36,2,0,2,2,2.2007681837036
"2428",1,1,1,1,8,1,4,2,2,2,1,3,2,-0.240024575543003,-1,1,0,4,7,0.395078813547204
"2429",6,2,1,1,5,2,1,1,4,1,1,1,1,0.938206690681017,32,1,0,2,4,0.640962956814408
"2430",1,1,1,1,8,3,4,2,2,4,4,3,2,-1.21101341267889,-1,1,0,3,7,0.960573950355372
"2431",1,1,1,1,8,4,3,2,1,4,1,1,1,0.885548937434545,-1,1,0,3,7,0.526906100677455
"2432",2,2,9,9,99,3,9,9,9,9,9,9,9,NA,99,1,9,9,NA,0.895959344490189
"2433",5,1,1,1,1,3,1,5,2,3,2,2,2,0.982366534546859,25,2,0,1,1,1.96435558175657
"2434",3,2,2,1,6,4,2,5,1,1,3,2,1,1.6927463544717,-1,3,1,1,7,0.75043836104168
"2435",5,2,1,1,1,3,1,4,1,4,4,4,2,-0.353037141458211,23,3,0,4,1,2.04845641750287
"2436",2,2,1,1,4,5,3,2,2,4,2,2,1,0.114405431508828,-1,1,0,3,2,0.650643260136935
"2437",5,2,1,1,5,5,1,5,2,2,2,2,1,1.61469411364028,22,3,0,1,6,0.647924043864633
"2438",1,1,1,1,1,2,3,2,3,4,4,3,1,-0.840854879785259,21,2,1,4,2,0.577483097204642
"2439",1,2,1,1,8,1,2,3,1,3,3,2,2,0.354800527647449,-1,1,0,3,3,0.882370609171557
"2440",1,1,1,1,5,2,3,3,1,3,3,1,2,0.551775687242885,-1,3,1,2,6,0.288741548602321
"2441",1,1,1,1,8,2,2,4,1,2,2,2,2,0.996386062138928,-1,1,0,3,7,0.953787606733577
"2442",1,1,1,1,8,1,4,2,1,4,3,4,1,-0.748013562643516,-1,1,0,4,7,0.720246769097599
"2443",3,2,1,1,1,2,5,3,3,2,2,2,2,-0.200467391031371,33,1,0,2,1,1.3351640726783
"2444",2,1,1,1,1,3,3,2,2,4,4,1,3,-0.734268904149784,-1,1,0,4,6,0.934174566890518
"2445",3,2,1,1,5,3,1,3,2,3,4,1,1,0.906418267406897,30,2,0,1,1,0.936789618637803
"2446",3,2,1,1,5,2,2,3,4,3,4,3,2,-0.859244354924585,27,1,0,4,1,1.19850873428369
"2447",4,1,1,1,7,2,2,4,2,3,4,2,1,0.620390921141676,-1,3,0,2,3,0.78965440899471
"2448",3,2,1,1,1,1,2,2,2,4,3,2,3,-0.747127258376851,30,1,0,3,1,1.19850873428369
"2449",2,2,1,1,1,2,1,5,1,3,3,1,1,1.80828479831387,-1,3,0,1,1,0.571701510172916
"2450",4,2,1,1,1,3,1,5,1,2,1,1,1,2.38583761956599,-1,3,0,3,5,0.584991456697446
"2451",2,2,1,1,2,3,2,2,2,3,2,3,2,-0.296258886149253,28,1,0,3,1,0.58833669893088
"2452",1,1,1,1,5,5,5,1,3,2,3,4,3,-2.0350436266616,-1,1,0,4,7,0.531220664847954
"2453",2,2,1,1,1,3,3,2,1,4,2,2,1,0.335856119831986,-1,1,0,4,1,0.486469732104664
"2454",2,2,1,1,1,5,2,3,2,2,2,2,2,0.526785855208047,-1,1,0,2,1,0.815543826136086
"2455",4,1,2,1,4,3,3,2,2,3,3,3,3,-1.07198491273441,24,1,0,2,1,1.57930881798942
"2456",3,2,2,1,2,3,3,3,2,3,3,3,2,-0.400827025548653,18,1,0,1,7,1.19850873428369
"2457",2,1,1,2,4,4,5,1,2,2,2,4,2,-1.20646776439204,-1,1,1,2,1,0.819154181025564
"2458",2,1,1,1,1,5,2,4,3,2,4,2,2,0.185251074755874,33,1,0,2,2,1.57161664848384
"2459",4,1,1,2,1,4,5,3,2,5,4,4,3,-2.12936833803753,-1,3,0,2,6,1.14044490286459
"2460",1,1,1,1,8,4,3,4,2,3,3,3,2,-0.15267750694093,-1,2,0,3,7,1.47242863456899
"2461",2,2,1,1,2,5,3,3,2,3,2,1,2,0.514441804288096,-1,2,0,3,2,0.629915690394667
"2462",1,2,1,1,6,4,2,2,2,2,2,2,3,-0.144372031977707,-1,1,0,3,2,1.07632131721345
"2463",2,2,1,1,2,4,3,5,2,3,5,1,1,0.881398793976466,22,1,0,4,3,0.497787343702107
"2464",1,1,1,1,4,3,4,2,2,4,2,2,3,-0.900212158285989,-1,1,1,4,3,0.426537372525045
"2465",2,2,1,1,2,5,1,4,2,3,2,2,1,1.15722538451717,22,1,0,4,2,0.610201146915126
"2466",3,1,1,1,1,4,1,2,2,4,2,2,2,0.0285987682083031,19,1,0,4,3,0.950097193058221
"2467",1,2,1,1,8,3,2,2,2,3,3,2,1,0.3082086892946,-1,1,0,4,3,0.729634335239145
"2468",2,1,1,2,5,4,5,2,3,3,4,2,2,-1.02616973089122,-1,3,0,1,6,0.373888266246948
"2469",2,1,1,1,1,4,3,2,3,3,4,4,2,-1.42012005008209,-1,1,0,2,6,0.373888266246948
"2470",6,2,1,1,1,1,2,4,2,3,2,1,1,1.3542005441126,40,1,0,2,1,1.72911345012775
"2471",3,1,1,1,1,3,3,2,3,3,2,3,2,-0.686310427111165,37,1,0,2,1,2.86374173722691
"2472",4,2,1,1,1,2,1,3,2,3,3,2,2,0.301950691963044,22,1,0,3,3,1.28980459699939
"2473",2,2,1,1,5,5,5,2,1,3,4,2,2,-0.583268354244904,19,1,0,2,1,0.815543826136086
"2474",6,1,1,1,1,3,3,1,3,4,2,2,8,NA,-1,1,0,3,1,1.76876567554044
"2475",6,2,1,1,7,3,8,8,1,8,1,1,1,NA,20,1,0,2,4,0.789681487039384
"2476",6,2,1,1,2,2,1,4,1,2,3,1,1,1.76945449022153,22,2,0,3,1,0.789681487039384
"2477",2,1,1,1,1,2,3,2,3,2,4,3,3,-1.26823319591055,-1,1,0,3,6,0.992556778602312
"2478",3,1,1,1,4,4,2,3,2,3,4,3,4,-1.26235971543433,34,3,0,4,1,1.51122603296843
"2479",1,1,1,1,5,5,1,4,4,8,3,1,1,NA,-1,1,0,4,7,0.531220664847954
"2480",4,1,1,1,1,5,1,2,1,4,2,4,2,-0.481102567936919,-1,1,0,4,1,1.55737236476907
"2481",2,1,1,1,4,5,1,4,1,4,1,2,1,1.35347366769331,26,1,0,1,1,0.594451016966252
"2482",4,2,1,1,1,2,3,3,1,3,2,1,1,1.15890086118929,25,1,0,4,3,1.25895073222792
"2483",2,2,1,1,5,1,1,3,2,3,3,2,2,0.301950691963044,17,1,0,3,3,0.274301101030664
"2484",2,2,1,1,1,4,2,3,2,4,2,1,4,-0.372293290744601,25,1,0,2,1,0.58833669893088
"2485",5,2,1,1,5,1,1,5,2,2,3,1,1,1.7961533205061,-1,1,0,2,1,1.29584808772927
"2486",2,2,1,1,1,1,1,2,3,2,1,4,1,0.101759650393941,25,1,0,4,1,0.390761112742283
"2487",1,2,2,1,8,1,1,4,1,3,3,2,1,1.19455926747196,-1,1,-1,1,7,0.729634335239145
"2488",6,1,1,1,2,1,1,2,3,2,2,2,1,0.648794869493951,25,2,0,3,1,1.40591458460538
"2489",4,2,1,1,7,1,1,5,2,2,2,2,2,1.19168574506225,99,1,9,2,1,1.01670011412532
"2490",2,1,1,1,1,5,1,3,2,2,2,1,1,1.48397108865902,31,1,0,2,1,1.76840486567026
"2491",4,2,2,1,5,5,2,3,1,4,5,2,2,-0.222752293604677,19,2,1,4,2,1.25895073222792
"2492",2,2,1,1,1,4,4,2,2,4,4,2,1,-0.422429031866664,-1,1,0,4,2,0.766211949061114
"2493",2,2,2,1,3,4,1,4,3,4,2,2,1,0.726455485678622,-1,3,0,1,1,0.537119544471516
"2494",5,1,1,1,1,1,1,2,3,4,3,2,2,-0.376968725483224,28,2,0,2,1,1.77666547670297
"2495",5,2,1,1,1,2,3,2,3,2,3,3,2,-0.661108021964146,29,1,0,3,1,1.10758543874434
"2496",4,2,1,1,1,2,2,2,4,3,2,3,3,-1.1621686313736,31,1,0,3,1,1.16806535622741
"2497",2,1,1,1,3,3,2,2,1,1,1,2,1,1.31653140938527,26,1,0,2,1,0.650299537161695
"2498",6,1,1,1,7,3,4,2,3,2,2,1,3,-0.337448413344182,25,2,0,3,2,1.28000856198729
"2499",2,1,1,1,3,3,8,8,8,8,8,3,3,NA,-1,2,-1,3,7,0.559557197342008
"2500",2,2,1,1,2,5,2,3,4,4,4,2,2,-0.702987553205782,29,1,0,2,2,0.766211949061114
"2501",2,2,1,1,8,5,2,2,2,4,5,2,3,-1.11536086911359,-1,1,0,1,3,1.09720440412265
"2502",5,2,1,1,5,4,2,4,2,2,2,2,2,0.77493537381577,21,3,1,1,1,1.36563761166858
"2503",3,1,1,1,4,5,1,3,3,3,1,2,2,0.448733614376624,30,3,1,4,2,1.51122603296843
"2504",2,2,1,1,7,5,3,3,2,3,4,3,2,-0.584943830917022,17,3,1,4,3,0.34697948104076
"2505",3,2,1,1,1,3,1,2,2,2,3,2,2,0.263120383870709,34,1,0,3,1,1.01446789671953
"2506",3,2,1,1,7,5,2,4,4,2,1,2,4,-0.32986593461824,27,1,0,1,4,0.719888315014351
"2507",6,2,1,1,1,5,1,2,2,1,1,1,1,1.62925758593506,19,1,0,2,5,0.83190157943441
"2508",2,2,1,1,7,5,4,2,1,4,2,5,1,-0.929472769509337,28,1,0,3,1,0.570464606747087
"2509",3,2,1,1,5,5,3,2,4,2,4,2,1,-0.278091134843452,18,1,0,3,1,2.14518733704709
"2510",1,1,2,1,5,5,1,3,2,2,1,8,1,NA,-1,1,0,1,7,0.694264957358715
"2511",6,2,1,1,7,1,8,3,2,4,4,1,1,-0.483106911579765,23,1,0,1,7,1.85734828735084
"2512",1,1,2,1,8,4,3,2,3,3,3,3,2,-0.870427232479534,-1,1,0,4,7,0.319441501083616
"2513",1,2,1,1,8,1,4,2,1,2,2,3,1,0.220317675989817,-1,1,1,2,7,0.448339376176905
"2514",4,2,1,2,1,2,2,1,2,2,3,4,2,-0.884782011844147,-1,1,0,4,2,1.30351790534727
"2515",2,2,1,1,7,3,5,3,1,2,3,1,1,0.846901561058797,22,1,0,2,1,0.895959344490189
"2516",6,1,1,1,1,2,1,5,1,3,2,1,1,1.99240160368224,27,3,0,1,1,2.17415591222614
"2517",2,2,1,1,3,3,1,4,2,2,2,2,2,0.943536226454523,-1,3,0,3,2,0.733912845793908
"2518",1,1,1,1,8,3,4,2,2,3,2,4,1,-0.576028235082918,-1,1,0,4,7,0.388798581354246
"2519",1,2,2,1,8,3,1,4,2,4,2,2,2,0.524897805423749,-1,1,-1,2,7,0.369477315668341
"2520",4,2,2,1,5,5,1,1,3,3,4,2,1,-0.176907470365897,19,1,0,3,2,1.28980459699939
"2521",1,2,1,1,8,4,2,3,2,3,3,1,1,0.921934220136512,-1,1,0,2,3,0.457310310284427
"2522",1,2,1,1,8,2,3,3,1,3,1,2,1,0.977441654323465,-1,3,0,3,3,0.34999419732706
"2523",3,1,1,1,1,1,1,3,4,4,4,3,2,-0.899962712801219,-1,2,0,4,3,0.755613016484217
"2524",4,2,1,1,1,3,3,2,2,2,2,1,2,0.475611496195761,30,1,0,3,5,0.651758952673636
"2525",5,1,1,1,1,3,5,1,1,5,8,2,2,NA,36,1,0,4,3,0.934219156890282
"2526",1,2,2,1,8,3,2,4,2,3,2,1,1,1.3542005441126,-1,1,0,2,3,0.448339376176905
"2527",5,2,1,1,5,1,1,2,4,2,3,2,2,-0.179780992775607,17,1,0,2,1,1.29584808772927
"2528",2,2,1,1,1,3,5,2,1,4,4,2,2,-0.792587564760291,-1,1,0,3,1,0.650643260136935
"2529",1,2,1,1,5,4,1,2,1,3,2,2,3,0.0363602984688171,19,3,1,3,6,0.320915827537897
"2530",6,1,1,1,1,4,2,3,2,2,8,2,2,NA,34,1,0,2,5,0.702957292302689
"2531",1,2,1,1,8,4,1,3,3,3,1,2,1,0.871741982954656,-1,1,0,3,3,0.699988394654119
"2532",1,1,1,1,8,2,3,3,2,3,3,4,2,-0.766403037782843,-1,2,0,2,7,1.14817164275949
"2533",5,2,1,1,1,2,1,5,1,4,2,2,1,1.41750638093266,25,1,0,2,1,1.46169489420197
"2534",2,2,1,1,1,5,5,2,1,3,2,3,2,-0.580610755742355,19,1,0,3,6,0.305100573457563
"2535",6,2,1,1,2,3,1,2,1,2,2,3,1,0.726120233906078,18,1,1,3,1,1.51496372800035
"2536",5,2,2,1,5,3,1,4,4,2,2,2,4,-0.345381887347856,99,3,9,1,1,1.46169489420197
"2537",1,1,1,1,5,3,3,2,4,2,2,2,1,0.0901424758932863,-1,3,0,4,2,0.695639720863949
"2538",4,2,1,1,1,2,3,3,1,2,3,1,2,0.761094897758273,27,1,0,2,1,2.03625518930245
"2539",2,2,1,1,3,3,5,2,2,3,3,3,1,-0.563169880855851,24,1,0,4,1,1.14751460307711
"2540",3,2,1,1,5,3,3,2,4,3,2,2,2,-0.542185103200133,28,1,0,2,1,1.3351640726783
"2541",1,1,1,1,8,5,3,3,3,4,4,2,1,-0.227129348943346,19,2,0,3,2,1.01908469856682
"2542",5,2,2,1,7,2,3,1,1,2,2,1,1,0.871921034489228,18,3,0,4,5,0.647924043864633
"2543",5,2,1,1,7,4,1,5,1,3,4,1,1,1.6241679929455,18,3,1,4,4,1.9437721315939
"2544",2,2,1,1,1,4,3,2,4,3,4,3,1,-0.852986357593029,-1,1,0,3,6,0.308796779156571
"2545",2,1,1,1,5,4,5,1,2,3,2,2,1,-0.261626581861015,99,1,9,1,NA,1.84400871465481
"2546",2,2,1,2,1,2,5,2,2,3,3,2,2,-0.620602237199693,-1,1,0,4,3,1.10086926869086
"2547",2,2,1,1,2,3,1,3,4,3,1,1,1,1.01586730686569,22,1,0,2,1,0.486071941374507
"2548",5,1,1,1,1,1,3,2,1,2,3,4,2,-0.58378265755202,-1,2,0,3,1,1.77666547670297
"2549",1,2,1,1,5,5,3,3,2,2,3,3,2,-0.191507815033265,-1,1,0,4,3,0.389823361726617
"2550",1,2,1,1,8,5,4,2,2,2,2,1,1,0.730019012135039,-1,1,0,4,7,0.37583743098797
"2551",2,2,1,1,1,5,5,1,3,3,3,3,3,-1.87878682494279,-1,1,0,4,2,0.58833669893088
"2552",2,1,2,2,1,5,3,2,4,1,1,1,1,0.849154504011233,29,1,0,4,1,0.848346969815319
"2553",4,1,1,1,1,3,2,3,2,3,3,2,2,0.133349839324291,-1,2,0,2,3,0.778686182384533
"2554",1,1,1,1,1,4,2,2,1,3,3,1,1,0.895235389851948,-1,1,0,4,2,0.839588305884718
"2555",1,2,1,1,2,4,1,4,1,5,2,1,1,1.32561366404374,-1,1,0,1,1,0.574791359659227
"2556",3,1,1,1,2,4,3,3,3,3,3,4,3,-1.41086209468403,34,3,1,4,5,0.755613016484217
"2557",1,2,1,1,5,5,2,3,4,2,2,3,2,-0.281691533672459,18,3,0,3,2,0.574791359659227
"2558",1,2,1,1,8,2,5,3,2,4,4,2,1,-0.342880365897695,-1,3,0,4,3,0.727358983175165
"2559",4,2,1,1,5,1,2,3,1,3,2,1,1,1.32750171382804,31,1,0,3,1,2.03625518930245
"2560",3,2,1,1,3,2,3,2,4,4,3,1,1,-0.147036738271668,26,2,1,4,5,0.49090796837119
"2561",2,1,1,1,1,2,3,2,2,4,2,2,2,-0.308602937069204,-1,1,0,3,1,0.783144610610799
"2562",4,2,1,1,2,4,1,3,5,3,2,2,1,0.24472380093997,-1,1,0,4,2,1.30351790534727
"2563",1,2,2,1,8,4,3,2,1,3,2,3,2,-0.243409050464848,-1,1,-1,1,7,0.448339376176905
"2564",1,2,1,1,6,5,1,5,2,3,1,3,1,1.22391569625907,17,1,0,3,2,0.322950446759355
"2565",2,1,2,1,1,5,3,2,3,3,4,3,2,-1.0545440378479,26,1,0,2,1,0.883774713787947
"2566",2,2,2,1,8,5,1,5,3,8,1,2,2,NA,-1,1,0,1,NA,0.317377038811544
"2567",4,2,2,1,2,5,1,3,3,2,2,1,1,1.26252040033586,23,1,0,1,1,1.75497437009234
"2568",1,2,1,2,5,3,2,3,1,2,3,2,1,0.987128106740868,-1,1,0,3,7,0.727358983175165
"2569",1,2,1,1,8,3,2,4,1,1,1,3,2,1.02424606578849,-1,1,0,4,3,0.34999419732706
"2570",4,2,1,1,5,5,1,4,1,4,4,2,1,0.8011232515882,19,3,0,2,3,1.28980459699939
"2571",2,2,2,1,2,5,3,3,1,4,2,2,2,0.160997269861677,30,3,0,2,5,0.407771913068043
"2572",4,2,1,1,1,1,2,3,2,4,3,2,2,-0.0759693711910967,24,1,0,2,1,1.28980459699939
"2573",3,1,1,1,1,1,1,3,3,4,3,3,3,-0.917403587687723,38,1,0,4,1,1.67429217602234
"2574",6,2,1,1,5,5,2,4,3,2,1,1,1,1.5261858716732,21,1,0,3,4,0.83190157943441
"2575",4,1,1,1,2,5,8,3,2,4,3,2,2,-1.08757448702362,23,1,0,4,1,4.27037699859625
"2576",1,1,1,1,5,4,4,1,2,2,2,1,3,-0.364147243628747,-1,1,0,4,3,0.403963098965961
"2577",2,2,1,1,5,5,8,4,2,3,2,2,2,-0.445988952532139,28,1,0,2,1,0.650260681445197
"2578",2,2,1,1,1,5,1,2,2,3,4,2,2,-0.130315632013048,20,1,0,3,2,0.628073309959807
"2579",6,1,1,1,7,1,1,2,2,4,4,1,2,0.0259411697057548,24,1,0,2,3,0.873981837107267
"2580",3,2,1,1,8,1,2,1,4,3,2,2,1,-0.19872540059107,25,3,1,2,4,0.49090796837119
"2581",1,1,1,1,8,1,3,1,2,2,1,2,2,0.0460027707222173,-1,1,0,4,7,0.406964697319416
"2582",3,2,2,1,7,3,1,5,3,3,2,1,1,1.54950022703592,28,1,0,1,1,0.981815936742381
"2583",3,2,1,1,1,1,1,2,4,4,2,4,2,-1.14545463290639,22,1,0,3,1,2.34996661703533
"2584",2,2,1,1,1,5,1,4,2,2,1,2,1,1.55066140040092,20,1,0,4,2,0.733912845793908
"2585",3,1,2,1,1,4,3,2,3,2,2,1,2,0.254160807872603,37,1,0,1,1,2.80814809657966
"2586",6,2,1,1,1,3,2,4,2,2,2,2,2,0.77493537381577,23,3,0,2,1,1.72911345012775
"2587",5,1,1,1,5,3,8,1,3,5,3,3,3,-2.80322780388983,-1,1,0,4,3,0.982177790878286
"2588",6,1,1,1,7,3,1,2,1,1,8,1,1,NA,23,3,0,2,5,0.738127844414267
"2589",2,2,1,1,5,3,1,5,2,2,2,1,1,1.98027012587447,17,1,0,4,2,0.610201146915126
"2590",6,2,1,1,3,2,2,2,1,2,2,2,1,0.923095393501514,30,1,0,2,1,1.51496372800035
"2591",3,2,2,1,4,1,1,1,3,2,2,2,2,-0.022363017691803,30,1,0,1,1,1.17498330851767
"2592",3,2,2,1,1,1,8,2,3,4,3,4,2,-2.28832671842288,-1,1,0,1,1,1.17498330851767
"2593",1,2,1,2,1,1,1,3,1,1,1,2,2,1.31027341205372,-1,2,-1,4,7,0.779643559278358
"2594",3,2,1,1,1,1,2,2,1,2,2,2,2,0.500087024923483,35,1,0,1,1,1.17498330851767
